Name,Status,Amount,Internal ID,Item
HAL-PE ASSOCIATEDS,Paid In Full,.00,8233,NSL
HAL-PE ASSOCIATEDS,Paid In Full,2665.20,8233,NSL
HAL-PE ASSOCIATEDS,Paid In Full,105.04,8233,PC-G2320-E-S-C
HAL-PE ASSOCIATEDS,Paid In Full,133.65,8233,PD-915R
HAL-PE ASSOCIATEDS,Paid In Full,170.10,8233,PDT-1615C-NS
HAL-PE ASSOCIATEDS,Paid In Full,1657.80,8233,QLXD124/85-G50
HAL-PE ASSOCIATEDS,Paid In Full,1633.52,8233,RS800i-BK
HAL-PE ASSOCIATEDS,Paid In Full,408.38,8233,RS800i-WH
HAL-PE ASSOCIATEDS,Paid In Full,220.00,8233,SM58-CN
HAL-PE ASSOCIATEDS,Paid In Full,950.68,8233,SM890i-BK
HAL-PE ASSOCIATEDS,Paid In Full,945.00,8233,Tesira TEC-1s
HAL-PE ASSOCIATEDS,Paid In Full,2970.00,8233,TESIRAFORTE AI
HAL-PE ASSOCIATEDS,Paid In Full,91.72,8233,U1V
HAL-PE ASSOCIATEDS,Paid In Full,16.40,8233,VT1
HAL-PE ASSOCIATEDS,Paid In Full,.00,7307,25225BBK1000
HAL-PE ASSOCIATEDS,Paid In Full,816.76,7307,RS800i-WH
CINCINNATI PUBLIC SCHOOLS,Paid In Full,887.04,5557,CSD1X2VRU
CINCINNATI PUBLIC SCHOOLS,Paid In Full,30.00,5557,Freight
All Saints Catholic Church (Montgomery Rd),Paid In Full,400.00,6259,EW-D AB (Q)
All Saints Catholic Church (Montgomery Rd),Paid In Full,598.75,6259,EW-D ASA (Q-R-S)
All Saints Catholic Church (Montgomery Rd),Paid In Full,600.00,6259,EW-D CHARGING SET
All Saints Catholic Church (Montgomery Rd),Paid In Full,2795.00,6259,EW-D ME2 SET (Q1-6)
All Saints Catholic Church (Montgomery Rd),Paid In Full,60.00,6259,HALF WAVE DIPOLE (Q)
All Saints Catholic Church (Montgomery Rd),Paid In Full,2040.00,6259,Onsite Installation
Northern Kentucky Chamber of Commerce,Paid In Full,.00,5658,SDI/HDMI
Northern Kentucky Chamber of Commerce,Paid In Full,200.00,5658,SLXD Wireless Hand Held
Northern Kentucky Chamber of Commerce,Paid In Full,.00,5658,Sound Patch
Northern Kentucky Chamber of Commerce,Paid In Full,325.00,5658,Standard Stage Wash Package
Northern Kentucky Chamber of Commerce,Paid In Full,100.00,5658,Technician
Northern Kentucky Chamber of Commerce,Paid In Full,200.00,5658,Technician
Northern Kentucky Chamber of Commerce,Paid In Full,40.00,5658,ZED-10FX  4CH.
International Paper,Paid In Full,870.00,5539,NBN-63013-B
International Paper,Paid In Full,33.00,5539,NBN-MCSMB-03M
PROCTER & GAMBLE GO,Paid In Full,363.60,5580,AT-AVA-EX70-KIT
PROCTER & GAMBLE GO,Paid In Full,12544.80,5580,C860Q
PROCTER & GAMBLE GO,Paid In Full,47.20,5580,FCK016
PROCTER & GAMBLE GO,Paid In Full,400.00,5580,Freight
PROCTER & GAMBLE GO,Paid In Full,250.00,5580,MISC. MATERIAL
PROCTER & GAMBLE GO,Paid In Full,3400.00,5580,Onsite Installation
PROCTER & GAMBLE GO,Paid In Full,622.44,5580,XTM1U
"ELLIS & WATTS GLOBAL INDUSTRIES, INC.",Paid In Full,96.00,5984,113632
"ELLIS & WATTS GLOBAL INDUSTRIES, INC.",Paid In Full,8.50,5984,138-9-1000D
"ELLIS & WATTS GLOBAL INDUSTRIES, INC.",Paid In Full,850.00,5984,25226BBK1000
"ELLIS & WATTS GLOBAL INDUSTRIES, INC.",Paid In Full,322.00,5984,CTG-1A
"ELLIS & WATTS GLOBAL INDUSTRIES, INC.",Paid In Full,385.00,5984,DNA-510
"ELLIS & WATTS GLOBAL INDUSTRIES, INC.",Paid In Full,30.00,5984,MISC. MATERIAL
"ELLIS & WATTS GLOBAL INDUSTRIES, INC.",Paid In Full,1620.00,5984,NSL
"ELLIS & WATTS GLOBAL INDUSTRIES, INC.",Paid In Full,1140.00,5984,NSL
"ELLIS & WATTS GLOBAL INDUSTRIES, INC.",Paid In Full,928.00,5984,SYSTEM 15
SORTA/Metro,Paid In Full,2390.00,5629,SP-8000-E1
SORTA/Metro,Paid In Full,44.00,5629,SP-8301-E
WINTON WOODS CITY SCHOOLS,Paid In Full,448.50,5584,Freight
WINTON WOODS CITY SCHOOLS,Paid In Full,1632.00,5584,NSL
WINTON WOODS CITY SCHOOLS,Paid In Full,2817.50,5584,NSV55MLU
CITY OF READING,Paid In Full,1.47,6177,03725
CITY OF READING,Paid In Full,17.41,6177,25291BBK1000
CITY OF READING,Paid In Full,74.38,6177,256350BK0500
CITY OF READING,Paid In Full,376.60,6177,32050
CITY OF READING,Paid In Full,38.14,6177,41043
CITY OF READING,Paid In Full,155.15,6177,ACR-1509-S
CITY OF READING,Paid In Full,.00,6177,AD-11BE
CITY OF READING,Paid In Full,11.06,6177,AD-12B
CITY OF READING,Paid In Full,9.34,6177,AD-8B
CITY OF READING,Paid In Full,.00,6177,AD-8B
CITY OF READING,Paid In Full,4.10,6177,CMM-103
CITY OF READING,Paid In Full,4.93,6177,CMM-105
CITY OF READING,Paid In Full,24.32,6177,CN-BNC6MCV
CITY OF READING,Paid In Full,138.60,6177,GS308PP
CITY OF READING,Paid In Full,97.99,6177,HCM-1-WH
CITY OF READING,Paid In Full,.00,6177,HCM-1-WH
CITY OF READING,Paid In Full,1399.00,6177,HELO
CITY OF READING,Paid In Full,271.76,6177,LFD-10P
CITY OF READING,Paid In Full,527.52,6177,LWR-1019
CITY OF READING,Paid In Full,13.94,6177,M2-HDSEM-M-08F
CITY OF READING,Paid In Full,55.00,6177,MISC. MATERIAL
CITY OF READING,Paid In Full,16.37,6177,N1M1-10
CITY OF READING,Paid In Full,1520.00,6177,Onsite Installation
CITY OF READING,Paid In Full,4.65,6177,PC6B007BK
CITY OF READING,Paid In Full,.00,6177,PT20X-SDI-WH-G2
CITY OF READING,Paid In Full,1849.83,6177,PT20X-SE-WH-G3
CITY OF READING,Paid In Full,334.60,6177,SCM268
CITY OF READING,Paid In Full,128.30,6177,USE-210
CITY OF READING,Paid In Full,153.99,6177,VA2259SMH
CITY OF READING,Paid In Full,975.80,6177,VP89M
Mercy Health,Paid In Full,3375.00,5590,NEATBARPADBUNDLE
S. Craig Lindner Sr,Paid In Full,432.00,5581,SW-XIOC-EM
S. Craig Lindner Sr,Paid In Full,144.00,5581,SW-XIOC-EM
S. Craig Lindner Sr,Paid In Full,540.00,5581,SW-XIOC-S
S. Craig Lindner Sr,Paid In Full,180.00,5581,SW-XIOC-S
DAYTON INDEPENDENT SCHOOL,Paid In Full,737.01,5541,AA120G
DAYTON INDEPENDENT SCHOOL,Paid In Full,816.00,5541,NSL
DAYTON INDEPENDENT SCHOOL,Paid In Full,.00,5543,A00698-WQ651788
DAYTON INDEPENDENT SCHOOL,Paid In Full,426.30,5543,GRR-8PL-US
DAYTON INDEPENDENT SCHOOL,Paid In Full,1041.59,5543,HPA602
DAYTON INDEPENDENT SCHOOL,Paid In Full,49.93,5543,MISC. MATERIAL
DAYTON INDEPENDENT SCHOOL,Paid In Full,612.00,5543,NSL
DAYTON INDEPENDENT SCHOOL,Paid In Full,358.50,5543,SCM268
DAYTON INDEPENDENT SCHOOL,Paid In Full,154.07,5543,UDE-214
CINCINNATI PUBLIC SCHOOLS,Paid In Full,888300.00,5743,CTI-6086K+UH20
CINCINNATI PUBLIC SCHOOLS,Paid In Full,184071.30,5743,CTI-MOUNT-ADJW-V4CTI-MOUNT-ADJW-V4
CINCINNATI PUBLIC SCHOOLS,Paid In Full,265971.30,5743,CTI-PCMOD-PC65-ST
CINCINNATI PUBLIC SCHOOLS,Paid In Full,30508.80,5743,CTS-WC110-UHHD
CINCINNATI PUBLIC SCHOOLS,Paid In Full,27300.00,5743,Freight
CINCINNATI PUBLIC SCHOOLS,Paid In Full,15117.90,5743,MISC. HARDWARE
CINCINNATI PUBLIC SCHOOLS,Paid In Full,288288.00,5743,Onsite Installation
KROGER COMPANY,Paid In Full,1313.30,5854,LTM1U
KROGER COMPANY,Paid In Full,24.00,5854,MISC. MATERIAL
KROGER COMPANY,Paid In Full,3801.60,5854,Onsite Installation
KROGER COMPANY,Paid In Full,3420.00,5854,QB65R
KROGER COMPANY,Paid In Full,1764.00,5854,QB75B
KROGER COMPANY,Paid In Full,800.00,5854,TRAVEL
KROGER COMPANY,Paid In Full,1365.00,5854,WM65R
ST. TIMOTHY SCHOOL,Paid In Full,.00,5574,PWB-250-WHT
ST. TIMOTHY SCHOOL,Paid In Full,.00,5574,PWB-250-WHT-C
REDDY ELECTRIC CO.,Paid In Full,81.09,2456,40305
REDDY ELECTRIC CO.,Paid In Full,.00,2456,AA400PHD
REDDY ELECTRIC CO.,Paid In Full,113.06,2456,ASE HDWR.
REDDY ELECTRIC CO.,Paid In Full,19.98,2456,CG40412
REDDY ELECTRIC CO.,Paid In Full,28.26,2456,CG40414
REDDY ELECTRIC CO.,Paid In Full,.00,2456,EWR-10-17SD
REDDY ELECTRIC CO.,Paid In Full,.00,2456,IRH-35N
REDDY ELECTRIC CO.,Paid In Full,78.21,2456,NK6PC7Y
REDDY ELECTRIC CO.,Paid In Full,2500.00,2456,NSL
REDDY ELECTRIC CO.,Paid In Full,2227.20,2456,NSL
REDDY ELECTRIC CO.,Paid In Full,82014.30,2456,Progress Billing Labor
REDDY ELECTRIC CO.,Paid In Full,.00,2456,SP30PTB
REDDY ELECTRIC CO.,Paid In Full,.00,2456,SP30PTB
Indiana Wesleyan,Paid In Full,8160.00,5909,Onsite Installation
Indiana Wesleyan,Paid In Full,2000.00,5909,Onsite Support
PROCTER & GAMBLE GO,Paid In Full,1020.00,5579,Onsite Installation
CINCINNATI CHILDREN'S HOSPITAL,Paid In Full,50.00,5868,Freight
CINCINNATI CHILDREN'S HOSPITAL,Paid In Full,9656.25,5868,RTK-X57
Christian Academy School System : Christian Academy - English Station,Paid In Full,762.50,5610,BE65T-H
Kentucky Downs,Paid In Full,2393.60,5607,QM55B
Kentucky Downs,Paid In Full,13609.20,5607,QM85R-B
Kentucky Downs,Paid In Full,275.00,5607,SHIPPING
St. Clement School,Paid In Full,1133.70,5753,254246AFBK1000
St. Clement School,Paid In Full,2340.00,5753,AT-OME-MS42-KIT
St. Clement School,Paid In Full,27.00,5753,AT-UHD-SW-510W-RM
St. Clement School,Paid In Full,20.52,5753,CMS003W
St. Clement School,Paid In Full,110.46,5753,MISC. MATERIAL
St. Clement School,Paid In Full,3672.00,5753,NSL
St. Clement School,Paid In Full,711.36,5753,PG3AW
St. Clement School,Paid In Full,277.02,5753,RPMAUW
St. Clement School,Paid In Full,222.30,5753,WMA2S
JUNGLE JIM'S,Paid In Full,1968.00,5553,QB55R
REDDY ELECTRIC CO.,Paid In Full,518.04,2457,ASE HDWR.
REDDY ELECTRIC CO.,Paid In Full,240.00,2457,CEN-SW-POE-5
REDDY ELECTRIC CO.,Paid In Full,276.00,2457,DA14
REDDY ELECTRIC CO.,Paid In Full,480.00,2457,HD-RX-201-C-E
REDDY ELECTRIC CO.,Paid In Full,228.00,2457,HD-TX-101-C-1G-E-B-T
REDDY ELECTRIC CO.,Paid In Full,3780.00,2457,HLM55T
REDDY ELECTRIC CO.,Paid In Full,654.00,2457,MPC3-102-B
REDDY ELECTRIC CO.,Paid In Full,9216.00,2457,NSL
REDDY ELECTRIC CO.,Paid In Full,784.00,2457,NSL
REDDY ELECTRIC CO.,Paid In Full,3823.49,2457,NSL
PROCTER & GAMBLE WHBC,Paid In Full,241.30,5873,C2G28887
PROCTER & GAMBLE WHBC,Paid In Full,286.00,5873,CEN-SW-POE-5
PROCTER & GAMBLE WHBC,Paid In Full,213.84,5873,CG41364
PROCTER & GAMBLE WHBC,Paid In Full,250.00,5873,Freight
PROCTER & GAMBLE WHBC,Open,125.00,5873,Freight
PROCTER & GAMBLE WHBC,Paid In Full,.00,5873,HD-PS622
PROCTER & GAMBLE WHBC,Open,3432.00,5873,HD-PS622
PROCTER & GAMBLE WHBC,Paid In Full,572.00,5873,HD-RXC-101-C-E
PROCTER & GAMBLE WHBC,Paid In Full,843.57,5873,MFR-2027GE
PROCTER & GAMBLE WHBC,Paid In Full,500.00,5873,MISC. MATERIAL
PROCTER & GAMBLE WHBC,Paid In Full,798.78,5873,MST30C2HHPD
PROCTER & GAMBLE WHBC,Paid In Full,2720.00,5873,Onsite Installation
PROCTER & GAMBLE WHBC,Open,712.00,5873,Onsite Installation
PROCTER & GAMBLE WHBC,Paid In Full,128.70,5873,PD-915R
PROCTER & GAMBLE WHBC,Paid In Full,.00,5873,Programming
PROCTER & GAMBLE WHBC,Open,2880.00,5873,Programming
PROCTER & GAMBLE WHBC,Paid In Full,.00,5873,RMC4
PROCTER & GAMBLE WHBC,Open,715.00,5873,RMC4
PROCTER & GAMBLE WHBC,Paid In Full,3310.58,5873,SP-8000-E3
PROCTER & GAMBLE WHBC,Paid In Full,.00,5873,TSW-1070-B-S
PROCTER & GAMBLE WHBC,Open,2002.00,5873,TSW-1070-B-S
Lampton Baptist Church,Paid In Full,180.00,5773,Onsite Installation
MIDDLETOWN SCHOOLS,Paid In Full,318.38,2464,AQC293GY1000
MIDDLETOWN SCHOOLS,Paid In Full,84.96,2464,CF10WH-X
MIDDLETOWN SCHOOLS,Paid In Full,37.28,2464,JBX3510IW-A
MIDDLETOWN SCHOOLS,Paid In Full,134.94,2464,LD5IW6-A
MIDDLETOWN SCHOOLS,Paid In Full,212.64,2464,MB8TSLVR
MIDDLETOWN SCHOOLS,Paid In Full,60.00,2464,Misc.
MIDDLETOWN SCHOOLS,Paid In Full,1113.60,2464,Onsite Installation
General Electric Aviation,Paid In Full,75.00,5589,Freight
General Electric Aviation,Paid In Full,7000.00,5589,UC-SB1-CAM
St Paul,Paid In Full,3640.00,5913,CTI-6086K-UH20
St Paul,Paid In Full,876.52,5913,CTI-MOUNT-ADJW-V4
St Paul,Paid In Full,1266.53,5913,CTI-PCMOD-PC65-STW
St Paul,Paid In Full,188.86,5913,CTS-WC110-UHHD
St Paul,Paid In Full,680.00,5913,Onsite Installation
University of Louisville,Paid In Full,4450.50,5585,60-1540-02
University of Louisville,Paid In Full,60.00,5585,SHIPPING
University of Louisville,Paid In Full,543.14,6248,25225BBK1000
University of Louisville,Paid In Full,418.86,6248,254346AFWH0500
University of Louisville,Paid In Full,559.00,6248,26-754-06
University of Louisville,Paid In Full,70.20,6248,26-754-12
University of Louisville,Paid In Full,35.41,6248,41043
University of Louisville,Paid In Full,785.20,6248,60-1271-13
University of Louisville,Paid In Full,2273.70,6248,60-1437-01
University of Louisville,Paid In Full,767.00,6248,60-1449-01
University of Louisville,Paid In Full,1900.60,6248,60-1469-03
University of Louisville,Paid In Full,2384.20,6248,60-1699-11
University of Louisville,Paid In Full,182.00,6248,60-1811-01
University of Louisville,Paid In Full,12.43,6248,CG02445
University of Louisville,Paid In Full,6.36,6248,CG02771
University of Louisville,Paid In Full,1944.80,6248,CONTROL 24CT-WH
University of Louisville,Paid In Full,792.85,6248,CSSLP15X10
University of Louisville,Paid In Full,1600.00,6248,Design Engineering
University of Louisville,Paid In Full,853.62,6248,LTM1U
University of Louisville,Paid In Full,1562.35,6248,MISC. MATERIAL
University of Louisville,Paid In Full,181.55,6248,MTM1U
University of Louisville,Paid In Full,11400.00,6248,Onsite Installation
University of Louisville,Paid In Full,4000.00,6248,Programming
University of Louisville,Paid In Full,1022.58,6248,QB55B
University of Louisville,Paid In Full,4342.26,6248,QB65B
University of Louisville,Paid In Full,8711.30,6248,QB98T
University of Louisville,Paid In Full,1000.00,6248,VIA GO2-KED
University of Louisville,Paid In Full,1316.26,6248,XT1144
University of Louisville,Paid In Full,337.16,6248,XTM1U
REDDY ELECTRIC CO.,Paid In Full,389.17,2458,ASE HDWR.
REDDY ELECTRIC CO.,Paid In Full,68.75,2458,ASE HDWR.
REDDY ELECTRIC CO.,Paid In Full,90.08,2458,HDPMM24F
REDDY ELECTRIC CO.,Paid In Full,3780.00,2458,HLM55T
REDDY ELECTRIC CO.,Paid In Full,2425.95,2458,LMV
REDDY ELECTRIC CO.,Paid In Full,269.55,2458,LMV-522
REDDY ELECTRIC CO.,Paid In Full,11520.00,2458,NSL
REDDY ELECTRIC CO.,Paid In Full,3457.80,2458,NSL
REDDY ELECTRIC CO.,Paid In Full,45451.37,2458,Progress Billing Labor
TRI STATE AUTO RECOVERY INC.,Paid In Full,160.90,5592,S12NN-50
ASM Global Louisville : KFC Yum! Center,Paid In Full,1812.50,5591,Service
"TRIVERSITY CONSTRUCTION, LLC.",Paid In Full,842.50,6567,AT-AVA-EX70-KIT
"TRIVERSITY CONSTRUCTION, LLC.",Paid In Full,317.50,6567,AT-RON-442
"TRIVERSITY CONSTRUCTION, LLC.",Paid In Full,7530.00,6567,C750Q
"TRIVERSITY CONSTRUCTION, LLC.",Paid In Full,400.00,6567,Freight
"TRIVERSITY CONSTRUCTION, LLC.",Paid In Full,648.38,6567,LTM1U
"TRIVERSITY CONSTRUCTION, LLC.",Paid In Full,347.62,6567,MISC. MATERIAL
"TRIVERSITY CONSTRUCTION, LLC.",Paid In Full,3400.00,6567,Onsite Installation
General Electric Aviation,Paid In Full,34.80,5627,70-267-01
General Electric Aviation,Paid In Full,34.80,5627,70-270-01
General Electric Aviation,Paid In Full,2519.10,5627,999-30250-000
General Electric Aviation,Paid In Full,2248.46,5627,999-60320-000
General Electric Aviation,Paid In Full,.00,5627,ACC320
General Electric Aviation,Paid In Full,444.00,5627,AMS-1208P
General Electric Aviation,Paid In Full,4.18,5627,BK1400-5
General Electric Aviation,Paid In Full,13.88,5627,C2G10377
General Electric Aviation,Paid In Full,231.04,5627,C2G10411
General Electric Aviation,Paid In Full,24.38,5627,C2G41398
General Electric Aviation,Paid In Full,15.74,5627,CG28866
General Electric Aviation,Paid In Full,105.84,5627,CG39870
General Electric Aviation,Paid In Full,141.69,5627,CG41191
General Electric Aviation,Paid In Full,7.34,5627,CG54174
General Electric Aviation,Paid In Full,15.32,5627,CG54175
General Electric Aviation,Paid In Full,111.50,5627,Credit Card
General Electric Aviation,Paid In Full,.00,5627,FHB5147
General Electric Aviation,Paid In Full,350.00,5627,Freight
General Electric Aviation,Paid In Full,330.00,5627,Freight
General Electric Aviation,Paid In Full,240.00,5627,HD-RX-4KZ-101 ***DISCONTINUED***
General Electric Aviation,Paid In Full,240.00,5627,HD-TX-4KZ-101
General Electric Aviation,Paid In Full,284.54,5627,LTM1U
General Electric Aviation,Paid In Full,150.00,5627,MISC. MATERIAL
General Electric Aviation,Paid In Full,150.00,5627,MISC. MATERIAL
General Electric Aviation,Paid In Full,41.03,5627,OCSBA
General Electric Aviation,Paid In Full,.00,5627,OFE
General Electric Aviation,Paid In Full,.00,5627,OFE
General Electric Aviation,Paid In Full,.00,5627,OFE
General Electric Aviation,Paid In Full,.00,5627,OFE
General Electric Aviation,Paid In Full,.00,5627,OFE
General Electric Aviation,Paid In Full,.00,5627,OFE
General Electric Aviation,Paid In Full,128.96,5627,OFR10IW
General Electric Aviation,Paid In Full,128.96,5627,OFR10IW
General Electric Aviation,Paid In Full,64.60,5627,OFR47-D
General Electric Aviation,Paid In Full,64.60,5627,OFR47-D
General Electric Aviation,Paid In Full,64.60,5627,OFR47-R
General Electric Aviation,Paid In Full,64.60,5627,OFR47-R
General Electric Aviation,Paid In Full,179.74,5627,OFR48-4
General Electric Aviation,Paid In Full,179.74,5627,OFR48-4
General Electric Aviation,Paid In Full,422.86,5627,OFRBC-8R
General Electric Aviation,Paid In Full,422.86,5627,OFRBC-8R
General Electric Aviation,Paid In Full,34.85,5627,OFRWC
General Electric Aviation,Paid In Full,34.85,5627,OFRWC
General Electric Aviation,Paid In Full,2828.80,5627,Onsite Installation
General Electric Aviation,Paid In Full,2720.00,5627,Onsite Installation
General Electric Aviation,Paid In Full,1700.00,5627,Onsite Installation
General Electric Aviation,Paid In Full,437.50,5627,Onsite Installation
General Electric Aviation,Paid In Full,456.00,5627,Programming
General Electric Aviation,Paid In Full,3420.00,5627,QB55R-B
General Electric Aviation,Paid In Full,1015.46,5627,QB65R
General Electric Aviation,Paid In Full,1015.00,5627,QB65R-B
General Electric Aviation,Paid In Full,1752.81,5627,QB75B
General Electric Aviation,Paid In Full,541.52,5627,RLT3
General Electric Aviation,Paid In Full,400.00,5627,SHIPPING
General Electric Aviation,Paid In Full,80.00,5627,SHIPPING
General Electric Aviation,Paid In Full,697.98,5627,SR560M
General Electric Aviation,Paid In Full,697.98,5627,SR560M
General Electric Aviation,Paid In Full,350.40,5627,SX-DS-154
General Electric Aviation,Paid In Full,2270.00,5627,TesiraFORTE DAN VT4
General Electric Aviation,Paid In Full,63.06,5627,U328-025
General Electric Aviation,Paid In Full,1400.00,5627,UC-SB1-CAM
General Electric Aviation,Paid In Full,1400.00,5627,UC-SB1-CAM
General Electric Aviation,Paid In Full,-1400.00,5627,UC-SB1-CAM
ST. JOSEPH CATHOLIC CHURCH HAMILTON,Paid In Full,268.00,5599,RE3-ACC-OL3
PROCTER & GAMBLE GO,Paid In Full,238.80,5621,25291BBK1000
PROCTER & GAMBLE GO,Paid In Full,150.00,5621,Freight
PROCTER & GAMBLE GO,Paid In Full,100.00,5621,MISC. MATERIAL
PROCTER & GAMBLE GO,Paid In Full,3475.20,5621,MX400DP
PROCTER & GAMBLE GO,Paid In Full,3400.00,5621,Onsite Installation
PROCTER & GAMBLE GO,Paid In Full,2400.00,5621,Programming
PROCTER & GAMBLE GO,Paid In Full,810.00,5621,Tesira CONNECT TC-5
PROCTER & GAMBLE GO,Paid In Full,420.00,5621,Tesira EX-LOGIC
PROCTER & GAMBLE GO,Paid In Full,.00,5621,Tesira EX-LOGIC
KROGER COMPANY,Paid In Full,18750.00,6072,Programming
KROGER COMPANY,Paid In Full,3000.00,6072,SW-XIOC-API
KROGER COMPANY,Paid In Full,6000.00,6072,SW-XIOC-EM
KROGER COMPANY,Paid In Full,7500.00,6072,SW-XIOC-S
UCHealth,Paid In Full,405.00,5717,60-1331-13
UCHealth,Paid In Full,1295.00,5717,60-1587-52
UCHealth,Paid In Full,40.00,5717,Freight
OAK HILLS LOCAL SCHOOL DISTRICT,Paid In Full,16.49,5772,N1M1-8
OAK HILLS LOCAL SCHOOL DISTRICT,Paid In Full,380.00,5772,NSL
OAK HILLS LOCAL SCHOOL DISTRICT,Paid In Full,85.55,5772,PB223
OAK HILLS LOCAL SCHOOL DISTRICT,Paid In Full,161.28,5772,PM-660U
OAK HILLS LOCAL SCHOOL DISTRICT,Paid In Full,116.00,5772,SM58S
REDDY ELECTRIC CO.,Paid In Full,161.64,2741,00708 C2G
REDDY ELECTRIC CO.,Paid In Full,52.44,2741,00975 C2G
REDDY ELECTRIC CO.,Paid In Full,36.60,2741,1A68TPZA0
REDDY ELECTRIC CO.,Paid In Full,5135.04,2741,21764
REDDY ELECTRIC CO.,Paid In Full,2017.80,2741,25224BGY1000
REDDY ELECTRIC CO.,Paid In Full,614.88,2741,25225BBK1000
REDDY ELECTRIC CO.,Paid In Full,883.68,2741,25227BGY1000
REDDY ELECTRIC CO.,Paid In Full,690.60,2741,25292BGY1000
REDDY ELECTRIC CO.,Paid In Full,239.99,2741,472ATV4K64
REDDY ELECTRIC CO.,Paid In Full,4785.12,2741,49UT640S0UA
REDDY ELECTRIC CO.,Paid In Full,.00,2741,55UR640S0UD
REDDY ELECTRIC CO.,Paid In Full,8425.52,2741,65UT640S0UA
REDDY ELECTRIC CO.,Paid In Full,234.00,2741,7131800
REDDY ELECTRIC CO.,Paid In Full,1017.06,2741,7141589
REDDY ELECTRIC CO.,Paid In Full,8276.24,2741,75UT640S0UA
REDDY ELECTRIC CO.,Paid In Full,2400.00,2741,AC-C6T
REDDY ELECTRIC CO.,Paid In Full,600.00,2741,AC-MR6
REDDY ELECTRIC CO.,Paid In Full,82.01,2741,ACR-159-S
REDDY ELECTRIC CO.,Paid In Full,4320.00,2741,AD-S6T-BK
REDDY ELECTRIC CO.,Paid In Full,331.43,2741,AMS-1208P
REDDY ELECTRIC CO.,Paid In Full,.00,2741,AP-212sw
REDDY ELECTRIC CO.,Paid In Full,68.16,2741,AX104563
REDDY ELECTRIC CO.,Paid In Full,.00,2741,CX902
REDDY ELECTRIC CO.,Paid In Full,40.30,2741,D4P-1
REDDY ELECTRIC CO.,Paid In Full,.00,2741,Discount
REDDY ELECTRIC CO.,Paid In Full,.00,2741,Discount
REDDY ELECTRIC CO.,Paid In Full,.00,2741,Discount
REDDY ELECTRIC CO.,Paid In Full,.00,2741,Discount
REDDY ELECTRIC CO.,Paid In Full,.00,2741,Discount
REDDY ELECTRIC CO.,Paid In Full,.00,2741,Discount
REDDY ELECTRIC CO.,Paid In Full,1080.00,2741,DM-RMC-4KZ-SCALER-C
REDDY ELECTRIC CO.,Paid In Full,840.00,2741,DM-TX-200-C-2G-W-T
REDDY ELECTRIC CO.,Paid In Full,5280.00,2741,DMPS3-4K-250-C-AIRMEDIA
REDDY ELECTRIC CO.,Paid In Full,717.60,2741,ES UBP-X1100ES
REDDY ELECTRIC CO.,Paid In Full,135.66,2741,FWD-LT-UTL-16-21-D
REDDY ELECTRIC CO.,Paid In Full,278.39,2741,KITES003
REDDY ELECTRIC CO.,Paid In Full,188.68,2741,LA-430
REDDY ELECTRIC CO.,Paid In Full,621.84,2741,LER-4427
REDDY ELECTRIC CO.,Paid In Full,557.28,2741,LR-4200-216
REDDY ELECTRIC CO.,Paid In Full,1912.06,2741,LS-70-216
REDDY ELECTRIC CO.,Paid In Full,861.84,2741,LTM1U
REDDY ELECTRIC CO.,Paid In Full,.00,2741,LTM1U
REDDY ELECTRIC CO.,Paid In Full,561.42,2741,LWR-2119
REDDY ELECTRIC CO.,Paid In Full,15.60,2741,M2-HDSEM-M-03F
REDDY ELECTRIC CO.,Paid In Full,11.24,2741,M2-HDSEM-M-10F
REDDY ELECTRIC CO.,Paid In Full,1782.00,2741,MP-A80V
REDDY ELECTRIC CO.,Paid In Full,1200.00,2741,MP-M80
REDDY ELECTRIC CO.,Paid In Full,1584.00,2741,MP-MFC-BK
REDDY ELECTRIC CO.,Paid In Full,1934.38,2741,MTM1U
REDDY ELECTRIC CO.,Paid In Full,5109.55,2741,NSH
REDDY ELECTRIC CO.,Paid In Full,20845.20,2741,NSL
REDDY ELECTRIC CO.,Paid In Full,14894.40,2741,NSL
REDDY ELECTRIC CO.,Paid In Full,18444.00,2741,NSL
REDDY ELECTRIC CO.,Paid In Full,15416.40,2741,NSL
REDDY ELECTRIC CO.,Paid In Full,690.00,2741,SAROS IC6T-W-T-EACH
REDDY ELECTRIC CO.,Paid In Full,228.00,2741,SAROS SR4T-W-T-EACH
REDDY ELECTRIC CO.,Paid In Full,.02,2741,SB-7118
REDDY ELECTRIC CO.,Paid In Full,559.20,2741,SLX14/85-G5
REDDY ELECTRIC CO.,Paid In Full,1198.80,2741,STR-ZA1100ES
REDDY ELECTRIC CO.,Paid In Full,1080.00,2741,TSW-770-W-S
REDDY ELECTRIC CO.,Paid In Full,101.81,2741,UDE-314
REDDY ELECTRIC CO.,Paid In Full,64.28,2741,US-110
REDDY ELECTRIC CO.,Paid In Full,5389.20,2741,V11H941920
REDDY ELECTRIC CO.,Paid In Full,.00,2741,V12H004M08
REDDY ELECTRIC CO.,Paid In Full,1155.60,2741,V12H004M0F
REDDY ELECTRIC CO.,Paid In Full,.00,2741,WB-MS1G
KROGER COMPANY,Paid In Full,262.66,5661,LTM1U
KROGER COMPANY,Paid In Full,174.54,5661,MISC. MATERIAL
KROGER COMPANY,Paid In Full,712.80,5661,Onsite Installation
KROGER COMPANY,Paid In Full,912.70,5661,QM43R
